,time,carID,speed,loc,roadID,is_Service_Provider,task,cc,cp
512,70,9,60.0,533.3333333333335,1,False,C,4,30
513,70,8,100.0,944.4444444444451,2,False,A,4,20
514,70,14,100.0,472.2222222222222,2,False,B,1,30
515,70,15,60.0,266.66666666666663,1,False,A,3,10
516,70,7,60.0,266.6666666666675,5,False,B,4,30
517,70,13,100.0,444.4444444444436,6,False,C,1,10
518,70,21,180.0,850.0,8,True,C,1,20
519,71,6,60.0,150.00000000000088,5,True,C,3,30
520,71,11,60.0,450.00000000000017,1,False,C,2,30
521,71,7,60.0,250.00000000000082,5,False,B,4,30
522,71,17,140.0,583.3333333333335,3,False,B,3,20
523,71,21,180.0,800.0,8,True,C,1,20
524,71,14,100.0,499.99999999999994,2,False,B,1,30
525,71,13,100.0,416.66666666666583,6,False,C,1,10
526,71,15,60.0,283.3333333333333,1,False,A,3,10
527,71,16,140.0,622.2222222222224,3,False,B,1,10
528,71,20,140.0,688.8888888888887,7,True,A,2,20
529,71,18,60.0,800.0000000000005,5,False,B,4,10
530,71,12,60.0,416.6666666666668,1,False,B,2,30
531,71,9,60.0,550.0000000000001,1,False,C,4,30
532,71,8,100.0,972.222222222223,2,False,A,4,20
533,71,19,60.0,816.6666666666671,5,False,C,2,30
534,72,21,180.0,750.0,8,True,C,1,20
535,72,9,60.0,566.6666666666667,1,False,C,4,30
536,72,6,60.0,133.33333333333422,5,True,C,3,30
537,72,13,100.0,388.88888888888806,6,False,C,1,10
538,72,19,60.0,800.0000000000005,5,False,C,2,30
539,72,20,140.0,649.9999999999998,7,True,A,2,20
540,72,16,140.0,661.1111111111113,3,False,B,1,10
541,72,11,60.0,466.66666666666686,1,False,C,2,30
542,72,17,140.0,622.2222222222224,3,False,B,3,20
543,72,15,60.0,300.0,1,False,A,3,10
544,72,7,60.0,233.33333333333417,5,False,B,4,30
545,72,12,60.0,433.3333333333335,1,False,B,2,30
546,72,18,60.0,783.3333333333338,5,False,B,4,10
547,72,14,100.0,527.7777777777777,2,False,B,1,30
548,73,12,60.0,450.00000000000017,1,False,B,2,30
549,73,6,60.0,116.66666666666755,5,True,C,3,30
550,73,22,180.0,0.0,4,True,B,1,10
551,73,17,140.0,661.1111111111113,3,False,B,3,20
552,73,19,60.0,783.3333333333338,5,False,C,2,30
553,73,21,180.0,700.0,8,True,C,1,20
554,73,13,100.0,361.1111111111103,6,False,C,1,10
555,73,14,100.0,555.5555555555555,2,False,B,1,30
556,73,18,60.0,766.6666666666672,5,False,B,4,10
557,73,7,60.0,216.6666666666675,5,False,B,4,30
558,73,20,140.0,611.1111111111109,7,True,A,2,20
559,73,15,60.0,316.6666666666667,1,False,A,3,10
560,73,11,60.0,483.33333333333354,1,False,C,2,30
561,73,9,60.0,583.3333333333334,1,False,C,4,30
562,73,16,140.0,700.0000000000002,3,False,B,1,10
563,74,18,60.0,750.0000000000006,5,False,B,4,10
564,74,19,60.0,766.6666666666672,5,False,C,2,30
565,74,15,60.0,333.33333333333337,1,False,A,3,10
566,74,23,60.0,1000.0,5,False,A,4,30
567,74,22,180.0,50.0,4,True,B,1,10
568,74,21,180.0,650.0,8,True,C,1,20
569,74,17,140.0,700.0000000000002,3,False,B,3,20
570,74,16,140.0,738.8888888888891,3,False,B,1,10
571,74,20,140.0,572.222222222222,7,True,A,2,20
572,74,14,100.0,583.3333333333334,2,False,B,1,30
573,74,13,100.0,333.3333333333325,6,False,C,1,10
574,74,7,60.0,200.00000000000085,5,False,B,4,30
575,74,6,60.0,100.00000000000088,5,True,C,3,30
576,74,12,60.0,466.66666666666686,1,False,B,2,30
577,74,9,60.0,600.0,1,False,C,4,30
578,74,11,60.0,500.0000000000002,1,False,C,2,30
579,75,7,60.0,183.3333333333342,5,False,B,4,30
580,75,9,60.0,616.6666666666666,1,False,C,4,30
581,75,6,60.0,83.33333333333421,5,True,C,3,30
582,75,17,140.0,738.8888888888891,3,False,B,3,20
583,75,13,100.0,305.55555555555475,6,False,C,1,10
584,75,24,60.0,0.0,1,False,A,2,30
585,75,16,140.0,777.777777777778,3,False,B,1,10
586,75,15,60.0,350.00000000000006,1,False,A,3,10
587,75,12,60.0,483.33333333333354,1,False,B,2,30
588,75,11,60.0,516.6666666666669,1,False,C,2,30
589,75,23,60.0,983.3333333333334,5,False,A,4,30
590,75,19,60.0,750.0000000000006,5,False,C,2,30
591,75,14,100.0,611.1111111111112,2,False,B,1,30
592,75,21,180.0,600.0,8,True,C,1,20
593,75,18,60.0,733.3333333333339,5,False,B,4,10
594,75,22,180.0,100.0,4,True,B,1,10
595,75,20,140.0,533.333333333333,7,True,A,2,20
596,76,23,60.0,966.6666666666667,5,False,A,4,30
597,76,15,60.0,366.66666666666674,1,False,A,3,10
598,76,7,60.0,166.66666666666754,5,False,B,4,30
599,76,16,140.0,816.666666666667,3,False,B,1,10
600,76,20,140.0,494.4444444444441,7,True,A,2,20
601,76,21,180.0,550.0,8,True,C,1,20
602,76,22,180.0,150.0,4,True,B,1,10
603,76,12,60.0,500.0000000000002,1,False,B,2,30
604,76,24,60.0,16.666666666666668,1,False,A,2,30
605,76,6,60.0,66.66666666666754,5,True,C,3,30
606,76,9,60.0,633.3333333333333,1,False,C,4,30
607,76,13,100.0,277.777777777777,6,False,C,1,10
608,76,11,60.0,533.3333333333335,1,False,C,2,30
609,76,19,60.0,733.3333333333339,5,False,C,2,30
610,76,17,140.0,777.777777777778,3,False,B,3,20
611,76,18,60.0,716.6666666666673,5,False,B,4,10
612,76,14,100.0,638.888888888889,2,False,B,1,30
613,77,19,60.0,716.6666666666673,5,False,C,2,30
614,77,14,100.0,666.6666666666669,2,False,B,1,30
615,77,6,60.0,50.00000000000087,5,True,C,3,30
616,77,23,60.0,950.0000000000001,5,False,A,4,30
617,77,21,180.0,500.0,8,True,C,1,20
618,77,22,180.0,200.0,4,True,B,1,10
619,77,18,60.0,700.0000000000007,5,False,B,4,10
620,77,9,60.0,649.9999999999999,1,False,C,4,30
621,77,7,60.0,150.00000000000088,5,False,B,4,30
622,77,24,60.0,33.333333333333336,1,False,A,2,30
623,77,12,60.0,516.6666666666669,1,False,B,2,30
624,77,13,100.0,249.9999999999992,6,False,C,1,10
625,77,16,140.0,855.5555555555559,3,False,B,1,10
626,77,17,140.0,816.666666666667,3,False,B,3,20
627,77,20,140.0,455.5555555555552,7,True,A,2,20
628,77,15,60.0,383.3333333333334,1,False,A,3,10
629,77,11,60.0,550.0000000000001,1,False,C,2,30
630,78,17,140.0,855.5555555555559,3,False,B,3,20
631,78,20,140.0,416.6666666666663,7,True,A,2,20
632,78,6,60.0,33.333333333334195,5,True,C,3,30
633,78,7,60.0,133.33333333333422,5,False,B,4,30
634,78,9,60.0,666.6666666666665,1,False,C,4,30
635,78,16,140.0,894.4444444444448,3,False,B,1,10
636,78,19,60.0,700.0000000000007,5,False,C,2,30
637,78,18,60.0,683.333333333334,5,False,B,4,10
638,78,11,60.0,566.6666666666667,1,False,C,2,30
639,78,12,60.0,533.3333333333335,1,False,B,2,30
640,78,21,180.0,450.0,8,True,C,1,20
641,78,24,60.0,50.0,1,False,A,2,30
642,78,14,100.0,694.4444444444447,2,False,B,1,30
643,78,15,60.0,400.0000000000001,1,False,A,3,10
644,78,13,100.0,222.22222222222143,6,False,C,1,10
645,78,22,180.0,250.0,4,True,B,1,10
646,78,23,60.0,933.3333333333335,5,False,A,4,30
647,79,20,140.0,377.7777777777774,7,True,A,2,20
648,79,23,60.0,916.6666666666669,5,False,A,4,30
649,79,18,60.0,666.6666666666674,5,False,B,4,10
650,79,16,140.0,933.3333333333337,3,False,B,1,10
651,79,15,60.0,416.6666666666668,1,False,A,3,10
652,79,19,60.0,683.333333333334,5,False,C,2,30
653,79,24,60.0,66.66666666666667,1,False,A,2,30
654,79,7,60.0,116.66666666666755,5,False,B,4,30
655,79,14,100.0,722.2222222222225,2,False,B,1,30
656,79,9,60.0,683.3333333333331,1,False,C,4,30
657,79,17,140.0,894.4444444444448,3,False,B,3,20
658,79,12,60.0,550.0000000000001,1,False,B,2,30
659,79,13,100.0,194.44444444444366,6,False,C,1,10
660,79,6,60.0,16.666666666667528,5,True,C,3,30
661,79,21,180.0,400.0,8,True,C,1,20
662,79,11,60.0,583.3333333333334,1,False,C,2,30
663,79,22,180.0,300.0,4,True,B,1,10
664,80,22,180.0,350.0,4,True,B,1,10
665,80,16,140.0,972.2222222222226,3,False,B,1,10
666,80,6,60.0,8.597567102697212e-13,5,True,C,3,30
667,80,24,60.0,83.33333333333334,1,False,A,2,30
668,80,23,60.0,900.0000000000002,5,False,A,4,30
669,80,21,180.0,350.0,8,True,C,1,20
670,80,11,60.0,600.0,1,False,C,2,30
671,80,9,60.0,699.9999999999998,1,False,C,4,30
672,80,15,60.0,433.3333333333335,1,False,A,3,10
673,80,17,140.0,933.3333333333337,3,False,B,3,20
674,80,14,100.0,750.0000000000003,2,False,B,1,30
675,80,12,60.0,566.6666666666667,1,False,B,2,30
676,80,19,60.0,666.6666666666674,5,False,C,2,30
677,80,18,60.0,650.0000000000008,5,False,B,4,10
678,80,20,140.0,338.88888888888846,7,True,A,2,20
679,80,13,100.0,166.6666666666659,6,False,C,1,10
680,80,7,60.0,100.00000000000088,5,False,B,4,30
681,81,21,180.0,300.0,8,True,C,1,20
682,81,24,60.0,100.00000000000001,1,False,A,2,30
683,81,19,60.0,650.0000000000008,5,False,C,2,30
684,81,13,100.0,138.88888888888812,6,False,C,1,10
685,81,25,180.0,0.0,4,False,A,2,30
686,81,20,140.0,299.99999999999955,7,True,A,2,20
687,81,22,180.0,400.0,4,True,B,1,10
688,81,14,100.0,777.7777777777782,2,False,B,1,30
689,81,23,60.0,883.3333333333336,5,False,A,4,30
690,81,9,60.0,716.6666666666664,1,False,C,4,30
691,81,11,60.0,616.6666666666666,1,False,C,2,30
692,81,15,60.0,450.00000000000017,1,False,A,3,10
693,81,18,60.0,633.3333333333342,5,False,B,4,10
694,81,12,60.0,583.3333333333334,1,False,B,2,30
695,81,17,140.0,972.2222222222226,3,False,B,3,20
696,81,7,60.0,83.33333333333421,5,False,B,4,30
697,82,25,180.0,50.0,4,False,A,2,30
698,82,11,60.0,633.3333333333333,1,False,C,2,30
699,82,23,60.0,866.666666666667,5,False,A,4,30
700,82,14,100.0,805.555555555556,2,False,B,1,30
701,82,24,60.0,116.66666666666669,1,False,A,2,30
702,82,13,100.0,111.11111111111035,6,False,C,1,10
703,82,7,60.0,66.66666666666754,5,False,B,4,30
704,82,15,60.0,466.66666666666686,1,False,A,3,10
705,82,12,60.0,600.0,1,False,B,2,30
706,82,20,140.0,261.11111111111063,7,True,A,2,20
707,82,18,60.0,616.6666666666675,5,False,B,4,10
708,82,9,60.0,733.333333333333,1,False,C,4,30
709,82,22,180.0,450.0,4,True,B,1,10
710,82,21,180.0,250.0,8,True,C,1,20
711,82,19,60.0,633.3333333333342,5,False,C,2,30
712,83,13,100.0,83.33333333333258,6,False,C,1,10
713,83,18,60.0,600.0000000000009,5,False,B,4,10
714,83,21,180.0,200.0,8,True,C,1,20
715,83,7,60.0,50.00000000000087,5,False,B,4,30
716,83,25,180.0,100.0,4,False,A,2,30
717,83,22,180.0,500.0,4,True,B,1,10
718,83,24,60.0,133.33333333333334,1,False,A,2,30
719,83,9,60.0,749.9999999999997,1,False,C,4,30
720,83,11,60.0,649.9999999999999,1,False,C,2,30
721,83,19,60.0,616.6666666666675,5,False,C,2,30
722,83,15,60.0,483.33333333333354,1,False,A,3,10
723,83,14,100.0,833.3333333333338,2,False,B,1,30
724,83,23,60.0,850.0000000000003,5,False,A,4,30
725,83,12,60.0,616.6666666666666,1,False,B,2,30
726,83,20,140.0,222.22222222222175,7,True,A,2,20
727,84,25,180.0,150.0,4,False,A,2,30
728,84,22,180.0,550.0,4,True,B,1,10
729,84,20,140.0,183.33333333333286,7,True,A,2,20
730,84,23,60.0,833.3333333333337,5,False,A,4,30
731,84,7,60.0,33.333333333334195,5,False,B,4,30
732,84,19,60.0,600.0000000000009,5,False,C,2,30
733,84,26,100.0,0.0,2,False,B,3,30
734,84,24,60.0,150.0,1,False,A,2,30
735,84,21,180.0,150.0,8,True,C,1,20
736,84,9,60.0,766.6666666666663,1,False,C,4,30
737,84,13,100.0,55.5555555555548,6,False,C,1,10
738,84,12,60.0,633.3333333333333,1,False,B,2,30
739,84,18,60.0,583.3333333333343,5,False,B,4,10
740,84,15,60.0,500.0000000000002,1,False,A,3,10
741,84,11,60.0,666.6666666666665,1,False,C,2,30
742,84,14,100.0,861.1111111111117,2,False,B,1,30
743,85,19,60.0,583.3333333333343,5,False,C,2,30
744,85,18,60.0,566.6666666666677,5,False,B,4,10
745,85,23,60.0,816.6666666666671,5,False,A,4,30
746,85,15,60.0,516.6666666666669,1,False,A,3,10
747,85,11,60.0,683.3333333333331,1,False,C,2,30
748,85,12,60.0,649.9999999999999,1,False,B,2,30
749,85,9,60.0,783.3333333333329,1,False,C,4,30
750,85,21,180.0,100.0,8,True,C,1,20
751,85,22,180.0,600.0,4,True,B,1,10
752,85,14,100.0,888.8888888888895,2,False,B,1,30
753,85,13,100.0,27.77777777777702,6,False,C,1,10
754,85,20,140.0,144.44444444444397,7,True,A,2,20
755,85,7,60.0,16.666666666667528,5,False,B,4,30
756,85,26,100.0,27.77777777777778,2,False,B,3,30
757,85,24,60.0,166.66666666666666,1,False,A,2,30
758,85,25,180.0,200.0,4,False,A,2,30
759,86,18,60.0,550.000000000001,5,False,B,4,10
760,86,20,140.0,105.55555555555509,7,True,A,2,20
761,86,23,60.0,800.0000000000005,5,False,A,4,30
762,86,7,60.0,8.597567102697212e-13,5,False,B,4,30
763,86,15,60.0,533.3333333333335,1,False,A,3,10
764,86,11,60.0,699.9999999999998,1,False,C,2,30
765,86,26,100.0,55.55555555555556,2,False,B,3,30
766,86,19,60.0,566.6666666666677,5,False,C,2,30
767,86,22,180.0,650.0,4,True,B,1,10
768,86,21,180.0,50.0,8,True,C,1,20
769,86,24,60.0,183.33333333333331,1,False,A,2,30
770,86,9,60.0,799.9999999999995,1,False,C,4,30
771,86,12,60.0,666.6666666666665,1,False,B,2,30
772,86,25,180.0,250.0,4,False,A,2,30
773,86,14,100.0,916.6666666666673,2,False,B,1,30
774,86,27,140.0,1000.0,7,False,A,2,10
775,87,9,60.0,816.6666666666662,1,False,C,4,30
776,87,22,180.0,700.0,4,True,B,1,10
777,87,21,180.0,0.0,8,True,C,1,20
778,87,25,180.0,300.0,4,False,A,2,30
779,87,15,60.0,550.0000000000001,1,False,A,3,10
780,87,26,100.0,83.33333333333334,2,False,B,3,30
781,87,19,60.0,550.000000000001,5,False,C,2,30
782,87,14,100.0,944.4444444444451,2,False,B,1,30
783,87,24,60.0,199.99999999999997,1,False,A,2,30
784,87,27,140.0,961.1111111111111,7,False,A,2,10
785,87,11,60.0,716.6666666666664,1,False,C,2,30
786,87,23,60.0,783.3333333333338,5,False,A,4,30
787,87,12,60.0,683.3333333333331,1,False,B,2,30
788,87,20,140.0,66.6666666666662,7,True,A,2,20
789,87,18,60.0,533.3333333333344,5,False,B,4,10
790,88,22,180.0,750.0,4,True,B,1,10
791,88,9,60.0,833.3333333333328,1,False,C,4,30
792,88,24,60.0,216.66666666666663,1,False,A,2,30
793,88,18,60.0,516.6666666666678,5,False,B,4,10
794,88,26,100.0,111.11111111111111,2,False,B,3,30
795,88,19,60.0,533.3333333333344,5,False,C,2,30
796,88,20,140.0,27.777777777777317,7,True,A,2,20
797,88,12,60.0,699.9999999999998,1,False,B,2,30
798,88,14,100.0,972.222222222223,2,False,B,1,30
799,88,11,60.0,733.333333333333,1,False,C,2,30
800,88,15,60.0,566.6666666666667,1,False,A,3,10
801,88,27,140.0,922.2222222222222,7,False,A,2,10
802,88,23,60.0,766.6666666666672,5,False,A,4,30
803,88,25,180.0,350.0,4,False,A,2,30
804,89,12,60.0,716.6666666666664,1,False,B,2,30
805,89,24,60.0,233.3333333333333,1,False,A,2,30
806,89,18,60.0,500.0000000000011,5,False,B,4,10
807,89,26,100.0,138.88888888888889,2,False,B,3,30
808,89,27,140.0,883.3333333333333,7,False,A,2,10
809,89,15,60.0,583.3333333333334,1,False,A,3,10
810,89,22,180.0,800.0,4,True,B,1,10
811,89,9,60.0,849.9999999999994,1,False,C,4,30
812,89,23,60.0,750.0000000000006,5,False,A,4,30
813,89,25,180.0,400.0,4,False,A,2,30
814,89,19,60.0,516.6666666666678,5,False,C,2,30
815,89,11,60.0,749.9999999999997,1,False,C,2,30
816,90,9,60.0,866.6666666666661,1,False,C,4,30
817,90,24,60.0,249.99999999999994,1,False,A,2,30
818,90,23,60.0,733.3333333333339,5,False,A,4,30
819,90,12,60.0,733.333333333333,1,False,B,2,30
820,90,25,180.0,450.0,4,False,A,2,30
821,90,28,140.0,1000.0,7,True,B,1,20
822,90,26,100.0,166.66666666666666,2,False,B,3,30
823,90,27,140.0,844.4444444444443,7,False,A,2,10
824,90,11,60.0,766.6666666666663,1,False,C,2,30
825,90,18,60.0,483.3333333333344,5,False,B,4,10
826,90,15,60.0,600.0,1,False,A,3,10
827,90,19,60.0,500.0000000000011,5,False,C,2,30
828,90,22,180.0,850.0,4,True,B,1,10
829,91,18,60.0,466.6666666666677,5,False,B,4,10
830,91,15,60.0,616.6666666666666,1,False,A,3,10
831,91,9,60.0,883.3333333333327,1,False,C,4,30
832,91,24,60.0,266.66666666666663,1,False,A,2,30
833,91,22,180.0,900.0,4,True,B,1,10
834,91,12,60.0,749.9999999999997,1,False,B,2,30
835,91,27,140.0,805.5555555555554,7,False,A,2,10
836,91,26,100.0,194.44444444444443,2,False,B,3,30
837,91,19,60.0,483.3333333333344,5,False,C,2,30
838,91,11,60.0,783.3333333333329,1,False,C,2,30
839,91,28,140.0,961.1111111111111,7,True,B,1,20
840,91,25,180.0,500.0,4,False,A,2,30
841,91,23,60.0,716.6666666666673,5,False,A,4,30
842,92,22,180.0,950.0,4,True,B,1,10
843,92,12,60.0,766.6666666666663,1,False,B,2,30
844,92,23,60.0,700.0000000000007,5,False,A,4,30
845,92,28,140.0,922.2222222222222,7,True,B,1,20
846,92,15,60.0,633.3333333333333,1,False,A,3,10
847,92,27,140.0,766.6666666666665,7,False,A,2,10
848,92,26,100.0,222.2222222222222,2,False,B,3,30
849,92,24,60.0,283.3333333333333,1,False,A,2,30
850,92,25,180.0,550.0,4,False,A,2,30
851,92,29,180.0,1000.0,8,False,C,2,10
852,92,19,60.0,466.6666666666677,5,False,C,2,30
853,92,11,60.0,799.9999999999995,1,False,C,2,30
854,92,18,60.0,450.000000000001,5,False,B,4,10
855,92,9,60.0,899.9999999999993,1,False,C,4,30
856,93,25,180.0,600.0,4,False,A,2,30
857,93,18,60.0,433.33333333333434,5,False,B,4,10
858,93,15,60.0,649.9999999999999,1,False,A,3,10
859,93,23,60.0,683.333333333334,5,False,A,4,30
860,93,24,60.0,300.0,1,False,A,2,30
861,93,29,180.0,950.0,8,False,C,2,10
862,93,22,180.0,1000.0,4,True,B,1,10
863,93,12,60.0,783.3333333333329,1,False,B,2,30
864,93,11,60.0,816.6666666666662,1,False,C,2,30
865,93,19,60.0,450.000000000001,5,False,C,2,30
866,93,28,140.0,883.3333333333333,7,True,B,1,20
867,93,27,140.0,727.7777777777776,7,False,A,2,10
868,93,26,100.0,249.99999999999997,2,False,B,3,30
869,93,9,60.0,916.666666666666,1,False,C,4,30
870,94,12,60.0,799.9999999999995,1,False,B,2,30
871,94,27,140.0,688.8888888888887,7,False,A,2,10
872,94,25,180.0,650.0,4,False,A,2,30
873,94,19,60.0,433.33333333333434,5,False,C,2,30
874,94,15,60.0,666.6666666666665,1,False,A,3,10
875,94,26,100.0,277.77777777777777,2,False,B,3,30
876,94,29,180.0,900.0,8,False,C,2,10
877,94,9,60.0,933.3333333333326,1,False,C,4,30
878,94,18,60.0,416.66666666666765,5,False,B,4,10
879,94,30,140.0,0.0,3,True,C,2,20
880,94,23,60.0,666.6666666666674,5,False,A,4,30
881,94,11,60.0,833.3333333333328,1,False,C,2,30
882,94,28,140.0,844.4444444444443,7,True,B,1,20
883,94,24,60.0,316.6666666666667,1,False,A,2,30
884,95,18,60.0,400.00000000000097,5,False,B,4,10
885,95,30,140.0,38.888888888888886,3,True,C,2,20
886,95,11,60.0,849.9999999999994,1,False,C,2,30
887,95,19,60.0,416.66666666666765,5,False,C,2,30
888,95,28,140.0,805.5555555555554,7,True,B,1,20
889,95,27,140.0,649.9999999999998,7,False,A,2,10
890,95,9,60.0,949.9999999999992,1,False,C,4,30
891,95,29,180.0,850.0,8,False,C,2,10
892,95,23,60.0,650.0000000000008,5,False,A,4,30
893,95,24,60.0,333.33333333333337,1,False,A,2,30
894,95,25,180.0,700.0,4,False,A,2,30
895,95,26,100.0,305.55555555555554,2,False,B,3,30
896,95,15,60.0,683.3333333333331,1,False,A,3,10
897,95,12,60.0,816.6666666666662,1,False,B,2,30
898,96,12,60.0,833.3333333333328,1,False,B,2,30
899,96,30,140.0,77.77777777777777,3,True,C,2,20
900,96,23,60.0,633.3333333333342,5,False,A,4,30
901,96,27,140.0,611.1111111111109,7,False,A,2,10
902,96,19,60.0,400.00000000000097,5,False,C,2,30
903,96,25,180.0,750.0,4,False,A,2,30
904,96,11,60.0,866.6666666666661,1,False,C,2,30
905,96,28,140.0,766.6666666666665,7,True,B,1,20
906,96,18,60.0,383.3333333333343,5,False,B,4,10
907,96,29,180.0,800.0,8,False,C,2,10
908,96,15,60.0,699.9999999999998,1,False,A,3,10
909,96,9,60.0,966.6666666666658,1,False,C,4,30
910,96,26,100.0,333.3333333333333,2,False,B,3,30
911,96,24,60.0,350.00000000000006,1,False,A,2,30
912,97,9,60.0,983.3333333333325,1,False,C,4,30
913,97,26,100.0,361.1111111111111,2,False,B,3,30
914,97,30,140.0,116.66666666666666,3,True,C,2,20
915,97,11,60.0,883.3333333333327,1,False,C,2,30
916,97,23,60.0,616.6666666666675,5,False,A,4,30
917,97,28,140.0,727.7777777777776,7,True,B,1,20
918,97,15,60.0,716.6666666666664,1,False,A,3,10
919,97,24,60.0,366.66666666666674,1,False,A,2,30
920,97,29,180.0,750.0,8,False,C,2,10
921,97,18,60.0,366.6666666666676,5,False,B,4,10
922,97,12,60.0,849.9999999999994,1,False,B,2,30
923,97,19,60.0,383.3333333333343,5,False,C,2,30
924,97,27,140.0,572.222222222222,7,False,A,2,10
925,97,25,180.0,800.0,4,False,A,2,30
926,98,18,60.0,350.0000000000009,5,False,B,4,10
927,98,30,140.0,155.55555555555554,3,True,C,2,20
928,98,26,100.0,388.88888888888886,2,False,B,3,30
929,98,29,180.0,700.0,8,False,C,2,10
930,98,9,60.0,999.9999999999991,1,False,C,4,30
931,98,19,60.0,366.6666666666676,5,False,C,2,30
932,98,25,180.0,850.0,4,False,A,2,30
933,98,15,60.0,733.333333333333,1,False,A,3,10
934,98,24,60.0,383.3333333333334,1,False,A,2,30
935,98,12,60.0,866.6666666666661,1,False,B,2,30
936,98,27,140.0,533.333333333333,7,False,A,2,10
937,98,28,140.0,688.8888888888887,7,True,B,1,20
938,98,11,60.0,899.9999999999993,1,False,C,2,30
939,98,23,60.0,600.0000000000009,5,False,A,4,30
940,99,25,180.0,900.0,4,False,A,2,30
941,99,24,60.0,400.0000000000001,1,False,A,2,30
942,99,12,60.0,883.3333333333327,1,False,B,2,30
943,99,26,100.0,416.66666666666663,2,False,B,3,30
944,99,15,60.0,749.9999999999997,1,False,A,3,10
945,99,27,140.0,494.4444444444441,7,False,A,2,10
946,99,19,60.0,350.0000000000009,5,False,C,2,30
947,99,30,140.0,194.44444444444443,3,True,C,2,20
948,99,11,60.0,916.666666666666,1,False,C,2,30
949,99,28,140.0,649.9999999999998,7,True,B,1,20
950,99,23,60.0,583.3333333333343,5,False,A,4,30
951,99,29,180.0,650.0,8,False,C,2,10
952,99,31,60.0,1000.0,5,False,C,4,10
953,99,18,60.0,333.3333333333342,5,False,B,4,10
954,100,27,140.0,455.5555555555552,7,False,A,2,10
955,100,25,180.0,950.0,4,False,A,2,30
956,100,31,60.0,983.3333333333334,5,False,C,4,10
957,100,30,140.0,233.33333333333331,3,True,C,2,20
958,100,24,60.0,416.6666666666668,1,False,A,2,30
959,100,11,60.0,933.3333333333326,1,False,C,2,30
960,100,12,60.0,899.9999999999993,1,False,B,2,30
961,100,29,180.0,600.0,8,False,C,2,10
962,100,15,60.0,766.6666666666663,1,False,A,3,10
963,100,26,100.0,444.4444444444444,2,False,B,3,30
964,100,18,60.0,316.66666666666754,5,False,B,4,10
965,100,19,60.0,333.3333333333342,5,False,C,2,30
966,100,23,60.0,566.6666666666677,5,False,A,4,30
967,100,28,140.0,611.1111111111109,7,True,B,1,20
968,101,24,60.0,433.3333333333335,1,False,A,2,30
969,101,19,60.0,316.66666666666754,5,False,C,2,30
970,101,11,60.0,949.9999999999992,1,False,C,2,30
971,101,28,140.0,572.222222222222,7,True,B,1,20
972,101,26,100.0,472.2222222222222,2,False,B,3,30
973,101,27,140.0,416.6666666666663,7,False,A,2,10
974,101,30,140.0,272.2222222222222,3,True,C,2,20
975,101,12,60.0,916.666666666666,1,False,B,2,30
976,101,15,60.0,783.3333333333329,1,False,A,3,10
977,101,23,60.0,550.000000000001,5,False,A,4,30
978,101,18,60.0,300.00000000000085,5,False,B,4,10
979,101,31,60.0,966.6666666666667,5,False,C,4,10
980,101,29,180.0,550.0,8,False,C,2,10
981,101,25,180.0,1000.0,4,False,A,2,30
982,102,29,180.0,500.0,8,False,C,2,10
983,102,32,140.0,1000.0,7,True,B,2,10
984,102,30,140.0,311.1111111111111,3,True,C,2,20
985,102,18,60.0,283.33333333333417,5,False,B,4,10
986,102,19,60.0,300.00000000000085,5,False,C,2,30
987,102,28,140.0,533.333333333333,7,True,B,1,20
988,102,24,60.0,450.00000000000017,1,False,A,2,30
989,102,26,100.0,499.99999999999994,2,False,B,3,30
